track_id,track_name,track_artist,track_url
7yZD4AVfQtAZD4cG8eRnPk,DIE 4 YOU,DEAN,https://open.spotify.com/track/7yZD4AVfQtAZD4cG8eRnPk
3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,BABYMONSTER,https://open.spotify.com/track/3VBj0lzjmhTzVFPEDOjNCG
6f4CAdAmrOfGH3FOfwHMSV,Fry’s Dream,AKMU,https://open.spotify.com/track/6f4CAdAmrOfGH3FOfwHMSV
1wUnuiXMMvhudmzvcCtlZP,Get Up,NewJeans,https://open.spotify.com/track/1wUnuiXMMvhudmzvcCtlZP
6tAPw1Rtt3SGEOm6ohYi8l,7PM (Feat. Peder Elias),BSS,https://open.spotify.com/track/6tAPw1Rtt3SGEOm6ohYi8l
2rj6rzz1qLMrZf8yWFwp9r,Let’s Say Goodbye,Parc Jae Jung,https://open.spotify.com/track/2rj6rzz1qLMrZf8yWFwp9r
6nICBdDevG4NZysIqDFPEa,Thirsty,aespa,https://open.spotify.com/track/6nICBdDevG4NZysIqDFPEa
50Af7YTMHGNbYyvgofTAGf,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/50Af7YTMHGNbYyvgofTAGf
5ydjxBSUIDn26MFzU3asP4,Rainy Days,V,https://open.spotify.com/track/5ydjxBSUIDn26MFzU3asP4
54bg1e6ABcZfpU3yzwxnPf,Rainy Days,V,https://open.spotify.com/track/54bg1e6ABcZfpU3yzwxnPf
3t1TAfnoXfnMclelI70UaX,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/3t1TAfnoXfnMclelI70UaX
3BlFzuu8yqE4bMrHKTViee,Let's Stay Well (My love X Roy Kim),Roy Kim,https://open.spotify.com/track/3BlFzuu8yqE4bMrHKTViee
4HAOgAnILvXCbSODMoRnmD,For Us,V,https://open.spotify.com/track/4HAOgAnILvXCbSODMoRnmD
7twsZBhfSJFeaDp2rFHP1d,One and Only,BOYNEXTDOOR,https://open.spotify.com/track/7twsZBhfSJFeaDp2rFHP1d
4yk9mD1iZpUg2HE3z9HhdP,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/4yk9mD1iZpUg2HE3z9HhdP
39mR7R6oZOa1K9deHnOKqE,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/39mR7R6oZOa1K9deHnOKqE
41JPN7pZMTp1sumBOHOzHd,People Pt.2 (feat. IU),Agust D,https://open.spotify.com/track/41JPN7pZMTp1sumBOHOzHd
58BWnoFDNaeM0vwA0K3fqb,Like Crazy,Jimin,https://open.spotify.com/track/58BWnoFDNaeM0vwA0K3fqb
3cJgwAm8FRkgjRIGatdRct,But I Like You,BOYNEXTDOOR,https://open.spotify.com/track/3cJgwAm8FRkgjRIGatdRct
3k6q0O9JnO2GhvD6C8fs20,Closer Than This,Jimin,https://open.spotify.com/track/3k6q0O9JnO2GhvD6C8fs20
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA
0mJohf6KCgFeCWbMBAS8RL,Serenade,BOYNEXTDOOR,https://open.spotify.com/track/0mJohf6KCgFeCWbMBAS8RL
7pgbDdy7ax962o9d2xJceV,Slow Dancing (Piano Ver.),V,https://open.spotify.com/track/7pgbDdy7ax962o9d2xJceV
0NCs64tpWpSNNFXbu6bCAE,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/0NCs64tpWpSNNFXbu6bCAE
6ZUdN0SmTwV7orWD14Emwl,Seven (feat. Latto),Jung Kook,https://open.spotify.com/track/6ZUdN0SmTwV7orWD14Emwl
4N5PLI3puPr62sGcJbkiFL,NO PAIN,Silica Gel,https://open.spotify.com/track/4Tz8G2vbDj5GF3FDBC2Pnd
0bMoNdAnxNR0OuQbGDovrr,ANTIFRAGILE,LE SSERAFIM,https://open.spotify.com/track/0bMoNdAnxNR0OuQbGDovrr
